
-5.1479,0.36968,0.81024,1
-4.1224,0.58621,-1.0782,1
-4.6615,0.48542,-0.45258,1
-4.3796,0.38143,0.40844,1
-6.8617,-1.6946,-0.89988,1
-6.2807,-0.72682,1.6384,1
-5.5611,-0.47583,-1.3359,1
-4.8624,-0.2759,-0.43109,1
-3.5832,0.98586,-0.18599,1
-5.364,-0.4053,-0.65248,1
-3.4165,1.4005,0.55614,1
-4.4032,0.21848,-0.88033,1
-3.5262,1.4434,1.042,1
-4.8407,0.64212,0.96981,1
-5.8245,-0.86598,-1.3429,1
-6.8595,-1.8121,-2.0561,1
-4.8048,-0.67628,-1.6429,1
-3.9725,0.65532,0.40582,1
-5.3673,-0.88522,-0.97877,1
-5.6788,-0.78294,-0.43722,1
-5.3874,-0.15606,0.64347,1
-6.3765,-0.68862,-0.12402,1
-5.6188,0.12449,1.8831,1
-5.2269,-0.25692,-0.65328,1
-4.9425,-0.071199,-0.18576,1
-5.0801,0.24406,0.34269,1
-4.2326,0.90595,0.65094,1
-4.8628,0.42611,-0.52448,1
-2.723,2.4247,2.0695,1
-4.6083,-0.21211,-0.61225,1
-2.735,2.3208,2.1745,1
-5.9077,-0.8813,0.47251,1
-4.3391,0.31941,-0.33244,1
-5.3267,-0.57468,-1.1112,1
-4.2467,1.2013,0.13228,1
-4.2545,0.37892,-0.33929,1
-7.744,-3.0384,-1.5406,1
-6.6657,-1.4682,0.25598,1
-6.8088,-0.90136,0.34101,1
-4.4956,0.47988,0.6143,1
-3.1546,1.8394,0.79381,1
-5.4102,-0.74788,-1.2131,1
-3.9804,1.6025,1.9055,1
-4.3152,0.68667,0.43719,1
-6.32,-1.0232,-0.14703,1
-4.5011,0.093702,0.54125,1
-5.9438,-0.54638,0.66657,1
-3.0967,1.9248,0.76445,1
-5.0409,-0.48867,-0.6633,1
-2.9465,1.9286,0.67552,1
-5.5335,-0.6727,-0.3724,1
-4.2601,0.73186,0.54851,1
-5.0788,-0.17109,-0.53942,1
-7.538,-2.4385,-1.3232,1
-6.2328,-1.5511,-0.87759,1
-4.2312,0.59026,1.064,1
-5.0689,0.23459,0.34238,1
-6.4043,-0.62821,0.23795,1
-5.7862,-1.1848,-1.1755,1
-4.6868,1.2184,1.4799,1
-6.2465,-0.5664,0.51865,1
-3.7762,1.2058,0.74338,1
-5.8042,-0.86665,-0.51851,1
-2.7295,1.843,-0.16282,1
-6.3555,-0.9382,-0.063718,1
-4.75,-0.03781,-1.1606,1
-6.9092,-1.9587,-1.3654,1
-5.9083,-0.5018,-0.4459,1
-5.7447,-0.52382,-0.20399,1
-4.4962,0.81885,0.16026,1
-3.8174,1.2985,0.29771,1
-4.6228,0.19513,-0.34095,1
-5.4683,-0.63655,-1.1746,1
-3.9764,1.264,0.84421,1
-3.9972,0.6726,0.015435,1
-4.8491,0.6031,0.32902,1
-4.283,0.97621,1.3917,1
-4.4818,0.59487,-0.54468,1
-6.2389,-1.1529,-0.58036,1
-4.0466,1.0307,-0.306,1
-5.8249,0.60609,2.0305,1
-5.7581,-0.75005,-1.0482,1
-4.7779,-0.3998,-1.3487,1
-5.386,0.38687,0.8077,1
-5.1655,0.083554,-0.29189,1
-4.2527,0.44367,-1.4028,1
-3.686,2.2443,2.5325,1
-5.2485,-0.016744,1.4438,1
-4.5887,0.49786,1.5828,1
-5.2991,-0.58186,-0.90935,1
-4.7118,-0.1466,-0.68661,1
-4.4477,-0.17476,-1.3389,1
-5.7743,-0.88621,-0.47844,1
-4.655,-0.089083,-1.1553,1
-4.2455,0.95541,-0.41255,1
-4.8841,-0.01586,-0.20892,1
-2.8287,2.7124,1.177,1
-5.7639,-0.12285,-0.24218,1
-5.9252,-0.79799,1.1876,1
-7.1965,-2.1565,-0.96983,1
-3.8571,1.5138,1.3671,1
-3.9116,0.56708,0.18986,1
-5.1003,0.16917,-0.51083,1
-3.8722,0.78987,0.094474,1
-4.7694,0.058785,0.071015,1
-4.635,0.078195,-0.31637,1
-4.8582,0.35644,0.53303,1
-4.4478,0.2112,-0.68162,1
-4.8724,-0.29567,-0.29759,1
-1.5013,3.475,0.92576,1
-6.4644,-1.5293,-1.1732,1
-7.3276,-2.0275,-0.015413,1
-6.4318,-1.4711,0.29031,1
-6.3724,-1.1735,-0.43002,1
-5.5443,-1.5066,-2.2373,1
-5.2115,-0.015425,0.49485,1
-5.2743,0.46692,1.8224,1
-4.3205,1.0381,1.4721,1
-4.5114,0.81025,0.93206,1
-4.057,0.78504,-0.25152,1
-2.7679,2.15,1.1332,1
-3.4648,1.5254,0.57342,1
-6.6108,-1.4631,0.37653,1
-7.9234,-3.0472,-2.229,1
-3.8679,0.91742,0.16353,1
-7.3041,-2.2147,-0.064478,1
-4.9162,-0.10928,-0.59151,1
-4.9555,0.36767,0.24479,1
-2.2044,3.5938,2.0617,1
-5.0869,-0.59675,-1.1082,1
-5.6368,-0.54324,-0.20925,1
-4.704,-0.28645,-0.84492,1
-4.6915,0.79513,0.50114,1
-4.9121,0.63146,1.0581,1
-5.7639,-1.3597,-1.7266,1
-6.5346,-0.67209,0.70325,1
-4.6027,-0.052677,-1.1166,1
-6.6856,-1.4819,-0.49241,1
-6.2956,-0.7787,2.4094,1
-3.329,1.6141,2.5167,1
-5.5258,0.40494,2.1004,1
-5.1761,0.90879,2.3184,1
-3.8705,1.1062,-0.29682,1
-5.3767,-1.0943,-1.7738,1
-3.7079,1.0615,-0.22886,1
-5.4331,-0.73409,-0.41655,1
-3.7287,0.88628,0.10892,1
-4.21,0.29639,-0.49691,1
-5.2674,-0.21862,-0.21568,1
-6.0866,-0.19123,0.63272,1
-6.3093,-1.4988,-0.87912,1
-5.339,-0.42516,0.3492,1
-5.55,-0.057695,0.89696,1
-5.513,-0.0051716,0.80086,1
-3.7654,1.3394,1.0711,1
-5.3737,0.051792,0.93884,1
-3.5644,1.6768,0.11319,1
-5.6673,-0.77048,-0.4508,1
-3.7792,1.3045,0.41483,1
2.9924,0.68342,1.2498,0
4.513,0.022137,1.1527,0
2.7464,-0.19841,-0.28485,0
1.4676,-0.11348,-1.2957,0
3.3368,-0.72202,-0.82533,0
